textID,text,selected_text,sentiment
acfbac049f,"   Sure!  My entire blogroll is terribly updated, but this could motivate me to update and redo it!",uld motiva,positive
new_acfbac049f_0,"Sure! My full blogroll is frightfully updated, but this cobalt uld motiva te me to update and redo it!",uld motiva,positive
new_acfbac049f_1,for certain My total blogroll is frightfully updated but this co uld motiva te me to update and redo it,uld motiva,positive
new_acfbac049f_2,"Sure! My entire blogroll is terribly updated, but this co uld motiva te me update to and redo it!",uld motiva,positive
new_acfbac049f_3,"Sure! My full blogroll is frightfully updated, but this cobalt uld motiva me te to update and redo it!",uld motiva,positive
new_acfbac049f_4,for certain My total blogroll is frightfully updated but this co motiva uld te me to update and redo it,motiva uld,positive
f2d0944fcd,_anstee i hope! its in expo! that would be amazing. im trying so hard to make perfection so it is.,perfection,positive
new_f2d0944fcd_0,anstee i hope! its in exposition that would be amazing. im hear so hard to stimulate beau ideal so it is,beau ideal,positive
new_f2d0944fcd_1,anstee i hope! its in expo! that would be dumbfound im trying so hard to make idol so it is,idol,positive
new_f2d0944fcd_2,_anstee i hope! its in expo! that would be amazing. im trying so to hard make perfection so it is.,perfection,positive
new_f2d0944fcd_3,anstee i hope! its in exposition that would be amazing. im hear so hard to stimulate ideal beau so it is,ideal beau,positive
new_f2d0944fcd_4,anstee i hope! its in expo! that would dumbfound be im trying so hard to make idol so it is,idol,positive
f1412f1467,I`m really nervous about giving a speech at a wedding tomorrow,I`m really nervous ab,negative
new_f1412f1467_0,I`m really neural ab out cave in a spoken communication at a wedding tomorrow,I`m really neural ab,negative
new_f1412f1467_1,Im really nervous artium baccalaurens out giving a speech at a wedding tomorrow,Im really nervous artium baccalaurens,negative
new_f1412f1467_2,I`m really nervous ab out a giving speech at a wedding tomorrow,I`m really nervous ab,negative
new_f1412f1467_3,I`m really neural ab out cave a in spoken communication at a wedding tomorrow,I`m really neural ab,negative
new_f1412f1467_4,Im really nervous artium baccalaurens out giving a speech at a tomorrow wedding,Im really nervous artium baccalaurens,negative
59b1b05b1f," nm. dang, you on NOW but i gotta bounce in like 4 minutes  i`m just chilling. the usual.",i`m just chilling,positive
new_59b1b05b1f_0,"nanometre dang, you on NOW but i gotta bounce in like iv minutes i`m just cool  the common",i`m just cool,positive
new_59b1b05b1f_1,nm dang you on NOW but i gotta rebound in like 4 arcminute im just chilling . the usual.,im just chilling,positive
new_59b1b05b1f_2,"nm. dang, you on NOW but i gotta bounce in 4 like minutes i`m just chilling . the usual.",i`m just chilling,positive
new_59b1b05b1f_3,"nanometre dang, you on NOW but i gotta bounce in like iv minutes i`m cool just  the common",i`m cool just,positive
new_59b1b05b1f_4,nm dang you NOW on but i gotta rebound in like 4 arcminute im just chilling . the usual.,im just chilling,positive
122f0261dc,Ooopps over slept. Is it really 10am? Best get up then and get my shizzle in gear,Ooopps over slept. Is it really 10am? Best get up then and get my shizzle in gear,neutral
new_122f0261dc_0,Ooopps over slept. Is it really 10am? proficient capture up then and pay back my shizzle in appurtenance,Ooopps over slept. Is it really 10am? proficient capture up then and pay back my shizzle in appurtenance,neutral
new_122f0261dc_1,Ooopps over slept. Is it real 10am? Best find up then and catch my shizzle in gear,Ooopps over slept. Is it real 10am? Best find up then and catch my shizzle in gear,neutral
new_122f0261dc_2,Ooopps over slept. Is it really 10am? Best get up then and get my shizzle gear in,Ooopps over slept. Is it really 10am? Best get up then and get my shizzle gear in,neutral
new_122f0261dc_3,Ooopps over slept. Is it really 10am? proficient capture then up and pay back my shizzle in appurtenance,Ooopps over slept. Is it really 10am? proficient capture then up and pay back my shizzle in appurtenance,neutral
da2e31db1b,_Reviews THANKS!,THANKS!,positive
new_da2e31db1b_0,_Reviews thank,thank,positive
new_da2e31db1b_1,critical review give thanks,give thanks,positive
new_da2e31db1b_2,THANKS! _Reviews,THANKS!,positive
new_da2e31db1b_3,thank _Reviews,thank,positive
new_da2e31db1b_4,critical give thanks review,give thanks,positive
72fb9bcf8b,"Sitting, wondering, & wishing for a bunch of stuff that will never be","Sitting, wondering, & wishing for a bunch of stuff that will never be",neutral
new_72fb9bcf8b_0,posing wondering & care for a bunch of stuff that will never be,posing wondering & care for a bunch of stuff that will never be,neutral
new_72fb9bcf8b_1,seat wondering  care for a bunch of stuff that will never be,seat wondering  care for a bunch of stuff that will never be,neutral
new_72fb9bcf8b_2,"Sitting, wondering, & wishing a for bunch of stuff that will never be","Sitting, wondering, & wishing a for bunch of stuff that will never be",neutral
new_72fb9bcf8b_3,posing wondering & care for a of bunch stuff that will never be,posing wondering & care for a of bunch stuff that will never be,neutral
new_72fb9bcf8b_4,seat wondering care for a bunch of that stuff will never be,seat wondering care for a bunch of that stuff will never be,neutral
5b0abf175e,shower time,shower time,neutral
new_5b0abf175e_0,shower clock time,shower clock time,neutral
new_5b0abf175e_1,rain shower metre,rain shower metre,neutral
new_5b0abf175e_2,shower rain metre,shower rain metre,neutral
533c72cf1f,lousy **** landlord.   need to focus on kid`s packing but cant . nevermind sew sleeping bag,need to focus on kid`s packing but cant,negative
new_533c72cf1f_0,lousy **** landlord motive to centre on chaff bundle but cant . nevermind sew sleeping handbag,motive to centre on chaff bundle but cant,negative
new_533c72cf1f_1,shitty  landlord. need to stress on tyke packing but slant  nevermind sew quiescence bag,need to stress on tyke packing but slant,negative
new_533c72cf1f_2,lousy **** landlord. need to focus on kid`s packing but cant . nevermind sleeping sew bag,need to focus on kid`s packing but cant,negative
new_533c72cf1f_3,lousy **** landlord motive to centre on chaff bundle but cant . nevermind sleeping sew handbag,motive to centre on chaff bundle but cant,negative
new_533c72cf1f_4,shitty need to stress on tyke packing but slant landlord. nevermind sew quiescence bag,need to stress on tyke packing but slant,negative
adb093890f, Going so soon? I was hoping to hear late nite humor from you....,hoping,positive
new_adb093890f_0,Going so soon? I was hop to try late nite humor from you....,hop,positive
new_adb093890f_1,Going so presently I was hoping to try late nite humor from you,hoping,positive
new_adb093890f_2,Going so soon? I was hoping to hear nite late humor from you....,hoping,positive
new_adb093890f_3,Going soon? so I was hop to try late nite humor from you....,hop,positive
new_adb093890f_4,so Going presently I was hoping to try late nite humor from you,hoping,positive
144dfb402f,I am so full. No more food tonight... I don`t want no cake and ice cream at this party.,I am so full. No more food tonight... I don`t want no cake and ice cream at this party.,neutral
new_144dfb402f_0,I am so full. No more food tonight... I dont want no cake and ice cream at this company,I am so full. No more food tonight... I dont want no cake and ice cream at this company,neutral
new_144dfb402f_1,I am so replete No more intellectual nourishment tonight... I dont desire no cake and meth cream at this party,I am so replete No more intellectual nourishment tonight... I dont desire no cake and meth cream at this party,neutral
new_144dfb402f_2,am I so full. No more food tonight... I don`t want no cake and ice cream at this party.,am I so full. No more food tonight... I don`t want no cake and ice cream at this party.,neutral
new_144dfb402f_3,I am so replete No more intellectual nourishment tonight... dont I desire no cake and meth cream at this party,I am so replete No more intellectual nourishment tonight... dont I desire no cake and meth cream at this party,neutral
3f2395f676, that sucks mama,that sucks mama,negative
new_3f2395f676_0,that sucks mammy,that sucks mammy,negative
new_3f2395f676_1,that soak up mama,that soak up mama,negative
new_3f2395f676_2, sucks that mama,sucks that mama,negative
new_3f2395f676_3,that soak mama up,that soak mama up,negative
9f81595b98, I wish you weren`t going to a 19+ venue in Vancouver,I wish you weren`t going to a 19+ venue in Vancouver,neutral
new_9f81595b98_0,I regard you weren`t sledding to a 19+ venue in Vancouver,I regard you weren`t sledding to a 19+ venue in Vancouver,neutral
new_9f81595b98_1,I wish well you werent break down to a xix locale in vancouver,I wish well you werent break down to a xix locale in vancouver,neutral
new_9f81595b98_2, I wish you weren`t going to a 19+ in venue Vancouver,I wish you weren`t going to a 19+ in venue Vancouver,neutral
new_9f81595b98_3,I you regard weren`t sledding to a 19+ venue in Vancouver,I you regard weren`t sledding to a 19+ venue in Vancouver,neutral
new_9f81595b98_4,I wish well werent you break down to a xix locale in vancouver,I wish well werent you break down to a xix locale in vancouver,neutral
4137a2ac20, It is absolutely incredible. It`s official: My FAVORITE JONAS is FRANKIE. He is the man,incredible.,positive
new_4137a2ac20_0,It is absolutely incredible. It`s official: My FAVORITE JONAS is FRANKIE He is the man,incredible.,positive
new_4137a2ac20_1,It is absolutely unbelievable It`s prescribed My FAVORITE JONAS is FRANKIE. He is the man,unbelievable,positive
new_4137a2ac20_2,is It absolutely incredible. It`s official: My FAVORITE JONAS is FRANKIE. He is the man,incredible.,positive
new_4137a2ac20_3,It is absolutely incredible. official: It`s My FAVORITE JONAS is FRANKIE He is the man,incredible.,positive
new_4137a2ac20_4,It is absolutely unbelievable It`s prescribed My FAVORITE JONAS is FRANKIE. is He the man,unbelievable,positive
fb216c870d,Happy Birthday to my ****,Happy Birthday to my ****,positive
new_fb216c870d_0,glad birthday to my ****,glad birthday to my ****,positive
new_fb216c870d_1,Happy to Birthday my ****,Happy to Birthday my ****,positive
3a4db50852," I didnt mind the movie myself, may be because Im not that big a fangirl myself","I didnt mind the movie myself, may be because Im not that big a fangirl myself",neutral
new_3a4db50852_0,"I didnt idea the flick myself, crataegus oxycantha be because Im not that heavy a fangirl myself","I didnt idea the flick myself, crataegus oxycantha be because Im not that heavy a fangirl myself",neutral
new_3a4db50852_1,I didnt mind the movie myself may be because Im not that big a fangirl myself,I didnt mind the movie myself may be because Im not that big a fangirl myself,neutral
new_3a4db50852_2,"I didnt mind the movie myself, may be because Im not that big a fangirl myself","I didnt mind the movie myself, may be because Im not that big a fangirl myself",neutral
