textID,sentiment,author,text,old_text,aux_id,new_sentiment,selected_text
1962464639,worry,stellery, I could but won`t get here in time before my Vegas trip  So I`ll still look like a noob there~,@omgitsafox I could but won't get here in time before my Vegas trip  So I'll still look like a noob there~,c370adb544,negative,a noob
1962472064,love,johnnydonovan,_marie:my heart goes out to you,@arian_marie:my heart goes out to you,d3b70656cd,negative,
1962472133,enthusiasm,badritty,Appreciation lunch at work. Good food! But sucks being here on my day off lol,Appreciation lunch at work. Good food! But sucks being here on my day off lol,a31a621c21,neutral,Appreciation lunch at work. Good food! But sucks being here on my day off lol
1962472269,worry,Zosie,"To make it worse, its my friends party tonight, and I`m stuck here. I haven`t seen her for months","To make it worse, its my friends party tonight, and I'm stuck here. I haven't seen her for months",aa957d97d4,negative,"worse,"
1962472420,surprise,petermcgilldj,"burning cd`s,,,,,,,,, **** outa blank disc`s","burning cd's,,,,,,,,, fucking outa blank disc's",52fc580b72,positive,
1962472497,hate,J0rdster,"GAWD, I`m so tired still! I have to move out of here into my new place by 5:30 PM, cause I work.  So stressed! #FB","GAWD, I'm so tired still! I have to move out of here into my new place by 5:30 PM, cause I work.  So stressed! #FB",p1000002020,,
1962472617,neutral,itsANNsucka, I cannot  I have a full day of activities lol,@nellcon I cannot  I have a full day of activities lol,0afa909dee,neutral,I cannot  I have a full day of activities lol
1962472799,love,JonesBeach_1988,_nyc hey sweetie. Cnt go fri  but thnks so much,@cupcake_nyc hey sweetie. Cnt go fri  but thnks so much,aca9ad929e,positive,thnks
1962472894,love,Kacymru,Loving the sunshine! Wish poor Richie would feel better,Loving the sunshine! Wish poor Richie would feel better,edde6bb21e,positive,
1962472934,sadness,littlemayra, awwh im sorry  it won`t be much longer,@sandyvanessa89 awwh im sorry  it won't be much longer,p1000002021,,
1962473022,neutral,cruzceleste,_carter The video is `private I cant see it,@nick_carter The video is `private I cant see it,52be3592c9,neutral,The video is `private I cant see it
1962473176,worry,HanaStephenson,i didnt post my new song today  i will try and post tomorrow!,i didnt post my new song today  i will try and post tomorrow!,p1000002022,,
1962473264,neutral,brizziebaby,_erincharde yea as an afterthought,@its_erincharde yea as an afterthought,ae6b58f5a4,neutral,_erincharde yea as an afterthought
1962473719,worry,Phatemma,"just got back from the pool, need to ice the knee","just got back from the pool, need to ice the knee",d769ea5758,neutral,"just got back from the pool, need to ice the knee"
1962473910,worry,Kati0105, Psych has to be better than neuro!  Or at least in a better part of town?  I miss you,@KellyFahl Psych has to be better than neuro!  Or at least in a better part of town?  I miss you,53fb5a7ed8,negative,?  I miss yo
1962474029,sadness,ohhdamnamanda,so **** tired. didn`t get home till 5:30. work at bjs at 12:15,so fuckin tired. didn't get home till 5:30. work at bjs at 12:15,c465c43cfe,negative,tired.
1962474115,enthusiasm,Calvvs,says Goodmorning.  http://plurk.com/p/x2bm1,says Goodmorning.  http://plurk.com/p/x2bm1,e6bda7e47b,neutral,says Goodmorning.
1962474193,worry,jadeybaby109,heyy  watching the simpson  with shezza and paula,heyy  watching the simpson  with shezza and paula,1cac1ee0ef,neutral,heyy  watching the simpson  with shezza and paula
1962474795,worry,PattyHankins,Tasha`s really bad haircut. She`s being treated for skin cancer and is shaved from neck to tail.  http://twitpic.com/671zy,Tasha's really bad haircut. She's being treated for skin cancer and is shaved from neck to tail.  http://twitpic.com/671zy,p1000002023,,
1962475415,worry,ribzlike,"It`s not the internal fuse either  Poop. Might have to get the spare out of the loft, although that might be a job for 2 people...","It's not the internal fuse either  Poop. Might have to get the spare out of the loft, although that might be a job for 2 people...",75faa739d4,neutral,"It`s not the internal fuse either  Poop. Might have to get the spare out of the loft, although that might be a job for 2 people..."
1962475772,neutral,PearlBrownie, and if i lived in usa i would gotto 2 go to  106 park ma aunty lives in NYC the bronx GRRR,@mellabella6 and if i lived in usa i would gotto 2 go to  106 park ma aunty lives in NYC the bronx GRRR,1ee5496252,neutral,
1962476147,relief,trojandrew,Aaggh!! My blackberry curve took a gash in the screen the day AFTER we get invisible shields in stock. Well it`ll be a good advertisement,Aaggh!! My blackberry curve took a gash in the screen the day AFTER we get invisible shields in stock. Well it'll be a good advertisement,398837d04b,neutral,Aaggh!! My blackberry curve took a gash in the screen the day AFTER we get invisible shields in stock. Well it`ll be a good advertisement
1962476491,neutral,CrazyCarly13,"yay for nice weather, boo for cici not being here this weekend","yay for nice weather, boo for cici not being here this weekend",ebc1bb84e5,negative,"yay for nice weather, boo for cici no"
1962476498,worry,laurenRIOT_x,was spose to be going to a party tonight but gues what im sick  grrrrr.,was spose to be going to a party tonight but gues what im sick  grrrrr.,p1000002024,,
1962476801,worry,Jade0417x,"feeling sorry for Ian. He broke up with his gf, i feel reali sad cos he feels down!  wish i can give him a huge hug right now","feeling sorry for Ian. He broke up with his gf, i feel reali sad cos he feels down!  wish i can give him a huge hug right now",86328e1b5f,neutral,"feeling sorry for Ian. He broke up with his gf, i feel reali sad cos he feels down!  wish i can give him a huge hug right now"
1962476859,sadness,laurenwcallon, Too traumatic to even discuss and none of yall are here!!! Everyone has left for the weekend.,@memphianmallory Too traumatic to even discuss and none of yall are here!!! Everyone has left for the weekend.,p1000002025,,
1962476883,neutral,likepanda, Maybe JD can help you out there I don`t know though  But I will ask!,@hindupez Maybe JD can help you out there I don't know though  But I will ask!,4a002e7c6b,neutral,Maybe JD can help you out there I don`t know though  But I will ask!
1962477035,love,Junbee, WAH! Sayang...,@hotnizz WAH! Sayang...,p1000002026,,
1962477211,surprise,Yakovenko,"????, ?? #sctest ????? ?? ?????, ?????? ??? ??? ????????, ?? ?? ????? ????  .","????, ?? #sctest ????? ?? ?????, ?????? ??? ??? ????????, ?? ?? ????? ????  .",p1000002027,,
1962477277,surprise,annagoss," massive beer guardian. Huuuge. Told you already, don`t you trust me?","@jamespenycate massive beer guardian. Huuuge. Told you already, don't you trust me?",p1000002028,,
1962477674,worry,nickysavage, i had a dream that u didn`t like me,@yukihoang i had a dream that u didn't like me,26702e60d9,negative,i had a dream that u didn`t like me
1962477778,worry,hello_jodie, I adoreeeee Matt Nathanson!! I am so jealous of you right now.,@SteveSerrano I adoreeeee Matt Nathanson!! I am so jealous of you right now.,22982a3021,neutral,I adoreeeee Matt Nathanson!! I am so jealous of you right now.
1962477969,worry,akaJavier, anything to sell an album. poor thing.,@JamesMurphy anything to sell an album. poor thing.,p1000002029,,
1962478014,neutral,Calvvs,"thinks something and okay, goodluck ako.  http://plurk.com/p/x2bnl","thinks something and okay, goodluck ako.  http://plurk.com/p/x2bnl",d030631a4b,positive,goodluck
1962478119,worry,electricnightx, god I need to revise today! I`m so lazy,@Livvixo god I need to revise today! I'm so lazy,5aa5003df5,negative,o lazy
1962478823,surprise,quidnose, oh no your poor car`s testicles,@Vancesa oh no your poor car's testicles,p1000002030,,
1962479343,sadness,Pv15jesus,"im sooo sore... my back hurts, my legs are weak, and im dehydrated. i have to go set up my moms furniture... ****!!!!","im sooo sore... my back hurts, my legs are weak, and im dehydrated. i have to go set up my moms furniture... gay!!!!",p1000002031,,
1962479534,happiness,Minster68,Got to go shopping with wife down to Tesco`s. I knew my day was going to well.,Got to go shopping with wife down to Tesco's. I knew my day was going to well.,ff31a70950,positive,I knew my day was going to well.
1962479564,worry,no_wei, my phne blocks text,@randazzled my phne blocks text,41e4e18982,neutral,my phne blocks text
1962479704,hate,McEntire1255,Stupid idiot who ran a stop sing and almost killed me and my car!,Stupid idiot who ran a stop sing and almost killed me and my car!,b36a092e84,negative,Stupid idiot who ran a stop sing and almost killed me and my car!
1962479987,neutral,Steveshd, I am also very tired,@ropiko I am also very tired,ebede9a734,negative,tired
1962480341,neutral,runawaysmilexx,Sleeping over my cousin`s house for the weekend. Bugzy,Sleeping over my cousin's house for the weekend. Bugzy,7c3c9b0009,neutral,Sleeping over my cousin`s house for the weekend. Bugzy
1962480495,worry,amsaph,"laptop pooped. new harddrive needed? using DH`s old pc now. maybe offline a while  **** BSOD!! happened too many times, Safe Mode only now","laptop pooped. new harddrive needed? using DH's old pc now. maybe offline a while  damn BSOD!! happened too many times, Safe Mode only now",dbf066a9eb,negative,laptop pooped.
1962481125,worry,modgirlred,$4 lonestar pitchers at  ?  If only I wasn`t still recovering from last weekend`s bout of irresponsible gluten consumption,$4 lonestar pitchers at @mugshotsaustin ?  If only I wasn't still recovering from last weekend's bout of irresponsible gluten consumption,76d71fc029,negative,f irresponsible
1962481248,relief,johnnywang,The $500 I saved on not buying a couch is going towards paying my visit to ER for UTI,The $500 I saved on not buying a couch is going towards paying my visit to ER for UTI,b756279ff8,positive,saved
1962481365,neutral,m4s,I realised that many people are not interested in doing business on Twitter - they just want to be heard online  Nothing more,I realised that many people are not interested in doing business on Twitter - they just want to be heard online  Nothing more,p1000002032,,
1962481463,sadness,itafia,Rose City Sirens were uber cool last night!  Wish I could have stayed longer,Rose City Sirens were uber cool last night!  Wish I could have stayed longer,8f6133751f,positive,uber cool
1962481653,neutral,Calvvs,is is listening to Heart Ain`t Brain by Chris Brown.  http://plurk.com/p/x2bp2,is is listening to Heart Ain't Brain by Chris Brown.  http://plurk.com/p/x2bp2,68be6be7fb,neutral,is is listening to Heart Ain`t Brain by Chris Brown.  http://plurk.com/p/x2bp2
1962482790,sadness,SpreadGaGaLove,stood on my curlers and burnt myself  then burnt my hand when i picked them up..,stood on my curlers and burnt myself  then burnt my hand when i picked them up..,p1000002033,,
1962483112,worry,sanyukumiko,_sis He got those cars before he lost his job.  He used to make good money. Now he works at McDonalds because nobody will hire him.,@motley_sis He got those cars before he lost his job.  He used to make good money. Now he works at McDonalds because nobody will hire him.,7d85365781,neutral,_sis He got those cars before he lost his job.  He used to make good money. Now he works at McDonalds because nobody will hire him.
1962483404,sadness,chris_sdca,Is wondering what happened to the sun? **** May grey!,Is wondering what happened to the sun? Damn May grey!,413195db27,negative,****
1962483516,sadness,NickArnheim,"Im feeling so nostalgic. Im sad. But happy. I don`t now how to feel. It`s over, but not at the same time. It just feels over.  i love you.","Im feeling so nostalgic. Im sad. But happy. I don't now how to feel. It's over, but not at the same time. It just feels over.  i love you.",0bc3d2ce9f,positive,love
1962483641,worry,sovereignbri,its sprinkling outside  i hope it doesn`t rain during our game ..,its sprinkling outside  i hope it doesn't rain during our game ..,32c9089fe0,positive,hope
1962483781,sadness,shacol,fuming over ebay purchase gone bad. outta $45 and have nothing to show for it  %$&!,fuming over ebay purchase gone bad. outta $45 and have nothing to show for it  %$&amp;!,aeceb6d168,negative,fuming over ebay purchase gone bad.
1962483794,sadness,RobertGreer," no such luck and u aren`t coming to Detroit  Luckily, I`ll be seeing u and the crew in Chicago","@eddievedder no such luck and u aren't coming to Detroit  Luckily, I'll be seeing u and the crew in Chicago",p1000002034,,
1962484183,sadness,katriana555,is doing nothing  lol,is doing nothing  lol,p1000002035,,
1962484334,neutral,HollandKitty," I`m on it, probably not until next week though","@Cathiria I'm on it, probably not until next week though",b409e780c7,neutral,"I`m on it, probably not until next week though"
1962484540,worry,tabi7,_nichole i miss my earrings  lol you should let me know when your close by,@brooke_nichole i miss my earrings  lol you should let me know when your close by,cafd25492a,negative,miss
